payment_id,loan_id,payment_date,amount,principal_paid,interest_paid,remaining_balance,status
LPAY00001573,LOAN000126,2024-10-18,2120.84,3046.13,763.16,337199.22,Posted
LPAY00001574,LOAN000126,2023-11-29,846.05,2214.77,797.4,28381.22,Posted
LPAY00001575,LOAN000126,2025-07-25,3218.11,163.81,365.17,62727.51,Returned
LPAY00001576,LOAN000126,2025-08-23,4321.1,1374.36,873.84,102461.44,Pending
LPAY00001577,LOAN000126,2024-08-06,4917.19,2779.83,673.91,37359.95,Late
LPAY00001578,LOAN000127,2025-10-01,1626.82,1463.49,874.61,214913.75,Returned
LPAY00001579,LOAN000127,2025-01-30,3682.48,2052.58,515.79,322674.48,Posted
LPAY00001580,LOAN000127,2023-11-30,3444.13,3716.62,696.5,63333.9,Posted
LPAY00001581,LOAN000128,2023-12-04,4396.48,3879.91,743.78,383489.92,Late
LPAY00001582,LOAN000128,2024-10-26,1455.03,420.55,209.92,58962.09,Posted
LPAY00001583,LOAN000128,2025-08-07,725.35,875.12,309.91,223875.93,Returned
LPAY00001584,LOAN000128,2025-04-03,2135.08,2041.58,183.47,127732.47,Late
LPAY00001585,LOAN000128,2024-05-15,1782.81,3960.22,567.98,353060.13,Returned
LPAY00001586,LOAN000128,2024-12-21,4126.51,3741.74,858.02,139323.14,Returned
LPAY00001587,LOAN000128,2025-10-16,4134.0,1418.09,148.12,280182.61,Late
LPAY00001588,LOAN000128,2025-05-10,4408.92,3208.0,625.51,13979.18,Posted
LPAY00001589,LOAN000128,2023-12-01,556.54,221.39,836.13,387245.14,Pending
LPAY00001590,LOAN000128,2024-03-04,3459.37,2283.29,333.26,313556.72,Returned
LPAY00001591,LOAN000128,2025-08-22,1054.31,417.59,795.02,4365.91,Posted
LPAY00001592,LOAN000129,2024-07-04,1363.72,2557.48,576.06,60180.37,Pending
LPAY00001593,LOAN000129,2025-11-14,3135.8,3717.77,926.03,311655.69,Posted
LPAY00001594,LOAN000129,2025-10-04,3498.66,2009.72,845.6,131835.82,Posted
LPAY00001595,LOAN000129,2024-11-18,1874.34,3576.03,391.88,397869.43,Pending
LPAY00001596,LOAN000129,2024-04-13,3450.54,2012.08,315.6,164008.02,Posted
LPAY00001597,LOAN000129,2025-02-08,4190.24,1853.44,797.34,248136.05,Posted
LPAY00001598,LOAN000129,2024-04-09,1747.75,2429.23,555.27,337260.96,Late
LPAY00001599,LOAN000130,2024-02-29,3886.54,291.41,382.34,341331.88,Pending
LPAY00001600,LOAN000130,2024-10-20,4215.06,3365.68,766.56,54471.0,Late
LPAY00001601,LOAN000130,2025-08-16,368.25,433.15,854.22,11057.49,Returned
LPAY00001602,LOAN000130,2025-10-20,1270.09,53.07,949.57,111263.62,Returned
LPAY00001603,LOAN000130,2024-07-20,2152.67,2516.05,425.77,261390.86,Returned
LPAY00001604,LOAN000130,2025-11-18,2182.05,1210.15,66.06,22328.25,Posted
LPAY00001605,LOAN000130,2025-11-16,2402.25,666.45,567.68,293757.13,Returned
LPAY00001606,LOAN000130,2025-06-01,962.24,3091.07,531.91,141160.71,Late
LPAY00001607,LOAN000130,2024-02-16,2295.26,3757.65,265.64,395313.09,Posted
LPAY00001608,LOAN000130,2024-08-31,4054.59,352.99,59.55,94064.38,Late
LPAY00001609,LOAN000130,2024-07-07,4826.89,211.1,883.68,91551.59,Pending
LPAY00001610,LOAN000130,2024-01-30,3998.78,3358.38,977.1,98484.54,Returned
LPAY00001611,LOAN000130,2025-02-05,2504.35,282.61,216.04,360012.0,Late
LPAY00001612,LOAN000130,2025-04-24,2862.9,3444.57,691.95,74446.01,Returned
LPAY00001613,LOAN000130,2025-04-28,1941.54,2350.25,687.99,370283.62,Late
LPAY00001614,LOAN000130,2024-01-03,491.95,302.1,370.24,143068.85,Late
LPAY00001615,LOAN000130,2025-08-12,3284.29,1447.31,58.74,379794.28,Late
LPAY00001616,LOAN000130,2025-04-21,3559.1,3336.33,35.52,118687.41,Returned
LPAY00001617,LOAN000130,2024-04-19,2186.1,444.64,516.16,154688.32,Pending
LPAY00001618,LOAN000130,2024-08-13,792.12,1655.23,981.88,337338.48,Pending
LPAY00001619,LOAN000131,2025-09-21,2948.28,2554.57,892.68,62895.77,Posted
LPAY00001620,LOAN000131,2025-08-22,2423.34,516.98,358.44,77612.94,Returned
LPAY00001621,LOAN000132,2025-07-31,3567.72,3184.64,946.41,314448.7,Posted
LPAY00001622,LOAN000132,2024-12-08,747.79,3075.76,794.51,232524.49,Pending
LPAY00001623,LOAN000132,2024-09-06,3754.29,3547.26,425.63,231535.46,Returned
LPAY00001624,LOAN000132,2025-10-14,2403.32,3468.37,623.89,146218.26,Pending
LPAY00001625,LOAN000132,2025-08-20,215.25,1000.28,850.86,215881.42,Returned
LPAY00001626,LOAN000132,2025-05-08,1731.27,1215.0,149.3,4815.08,Returned
LPAY00001627,LOAN000132,2024-11-24,1956.24,1824.69,319.57,186735.19,Returned
LPAY00001628,LOAN000132,2025-10-18,3076.52,1051.62,164.07,147494.23,Pending
LPAY00001629,LOAN000133,2024-11-16,432.83,162.78,206.36,62590.12,Posted
LPAY00001630,LOAN000133,2025-01-20,1397.52,2964.9,545.67,32454.22,Late
LPAY00001631,LOAN000133,2025-02-14,377.87,595.13,717.4,41954.1,Late
LPAY00001632,LOAN000133,2024-09-06,1330.85,663.12,376.09,56572.78,Pending
LPAY00001633,LOAN000133,2024-06-30,462.61,2513.65,975.12,4766.02,Late
LPAY00001634,LOAN000133,2025-02-15,483.2,466.89,677.35,154567.64,Returned
LPAY00001635,LOAN000133,2024-06-21,4198.94,3935.48,641.2,354783.99,Late
LPAY00001636,LOAN000133,2025-05-10,2651.79,3042.94,766.38,296021.56,Returned
LPAY00001637,LOAN000133,2024-09-05,4056.11,3439.38,699.49,359018.68,Posted
LPAY00001638,LOAN000133,2024-04-09,2830.82,3637.52,737.39,217258.82,Returned
LPAY00001639,LOAN000133,2025-10-12,424.7,622.15,951.37,277928.71,Late
LPAY00001640,LOAN000133,2024-02-01,3996.81,3609.16,471.46,302265.45,Late
LPAY00001641,LOAN000133,2025-10-12,404.23,1305.07,690.3,100697.8,Posted
LPAY00001642,LOAN000133,2024-01-07,892.71,695.26,827.88,120357.96,Pending
LPAY00001643,LOAN000133,2025-04-11,862.13,702.75,637.95,311570.93,Late
LPAY00001644,LOAN000133,2025-10-19,4407.76,925.94,582.23,84311.24,Returned
LPAY00001645,LOAN000133,2024-09-15,3303.37,3835.21,588.82,74136.92,Pending
LPAY00001646,LOAN000134,2025-01-01,1076.25,1918.09,649.16,310468.18,Pending
LPAY00001647,LOAN000134,2024-02-07,2115.02,1796.29,386.54,219811.69,Pending
LPAY00001648,LOAN000134,2024-12-06,696.96,1469.5,293.69,269526.62,Pending
LPAY00001649,LOAN000134,2024-10-20,295.83,1404.05,508.21,145939.68,Late
LPAY00001650,LOAN000134,2024-11-30,2753.14,1385.7,575.83,40175.06,Posted
LPAY00001651,LOAN000135,2025-02-22,2411.52,2752.0,259.53,298237.34,Late
LPAY00001652,LOAN000135,2024-05-04,1738.42,2831.74,761.29,326423.97,Posted
LPAY00001653,LOAN000135,2025-09-13,1193.23,265.91,537.58,83857.92,Posted
LPAY00001654,LOAN000135,2025-05-17,612.98,3348.26,432.51,357217.37,Returned
LPAY00001655,LOAN000135,2024-09-20,783.02,3785.23,762.15,230288.5,Pending
LPAY00001656,LOAN000135,2023-12-29,589.53,168.95,795.59,265239.19,Pending
LPAY00001657,LOAN000135,2025-04-14,4919.8,616.75,332.59,322953.18,Posted
LPAY00001658,LOAN000135,2025-11-22,4963.36,3616.4,290.6,341479.23,Returned
LPAY00001659,LOAN000136,2025-11-14,1845.67,2115.39,46.73,313533.67,Posted
LPAY00001660,LOAN000136,2025-09-26,2754.69,1553.1,416.47,208105.16,Posted
LPAY00001661,LOAN000136,2025-01-05,4256.72,2507.44,952.12,151830.94,Pending
LPAY00001662,LOAN000137,2025-03-22,4683.7,3904.46,391.12,309720.76,Late
LPAY00001663,LOAN000137,2025-02-23,2880.21,1278.05,927.47,278457.94,Pending
LPAY00001664,LOAN000137,2025-11-08,1877.32,2115.89,528.8,21515.82,Pending
LPAY00001665,LOAN000137,2025-06-23,1904.26,2424.71,414.66,264816.17,Posted
LPAY00001666,LOAN000137,2024-07-19,4508.07,704.24,609.95,146415.78,Pending
LPAY00001667,LOAN000137,2025-07-14,294.98,2471.58,410.75,59397.41,Pending
LPAY00001668,LOAN000137,2024-12-10,3967.07,1973.2,78.67,309349.25,Posted
LPAY00001669,LOAN000137,2024-05-09,1492.86,1928.57,937.44,208035.26,Pending
LPAY00001670,LOAN000138,2025-06-27,2446.99,2733.16,517.47,237496.16,Pending
LPAY00001671,LOAN000138,2025-09-20,2525.26,3516.89,510.01,202541.5,Returned
LPAY00001672,LOAN000138,2025-04-27,1438.24,3993.34,240.53,158978.58,Returned
LPAY00001673,LOAN000138,2023-12-14,2080.89,1849.7,22.06,76201.55,Returned
LPAY00001674,LOAN000138,2024-02-18,4108.01,1796.94,818.77,374922.03,Pending
LPAY00001675,LOAN000139,2025-10-14,1094.19,1801.26,131.29,375219.88,Late
LPAY00001676,LOAN000139,2023-12-24,2080.32,1508.27,42.69,75334.19,Late
LPAY00001677,LOAN000139,2024-07-17,2678.83,3831.62,205.01,246865.84,Returned
LPAY00001678,LOAN000139,2025-10-17,4631.12,919.64,58.24,61546.74,Pending
LPAY00001679,LOAN000139,2024-02-23,1906.07,964.71,319.31,30222.99,Returned
LPAY00001680,LOAN000139,2024-07-10,2256.85,2553.4,345.37,293219.87,Late
LPAY00001681,LOAN000139,2025-07-22,2556.07,948.34,520.24,289221.18,Posted
LPAY00001682,LOAN000139,2024-04-02,3826.03,706.47,444.46,156611.89,Late
LPAY00001683,LOAN000139,2024-06-02,3851.06,306.91,833.11,380404.05,Late
LPAY00001684,LOAN000139,2025-07-14,4092.19,3347.96,237.84,386180.77,Pending
LPAY00001685,LOAN000139,2024-11-29,1675.53,3666.64,37.9,11990.22,Pending
LPAY00001686,LOAN000139,2025-10-02,2766.06,2771.28,471.36,80962.71,Returned
LPAY00001687,LOAN000139,2024-09-30,348.47,739.17,963.45,190112.24,Pending
LPAY00001688,LOAN000139,2025-03-13,752.9,3176.33,839.85,136155.36,Pending
LPAY00001689,LOAN000139,2024-02-18,2080.47,206.89,709.38,249970.73,Late
LPAY00001690,LOAN000139,2024-06-04,3699.78,1745.14,978.03,90314.12,Returned
LPAY00001691,LOAN000139,2025-10-31,1530.73,2755.42,535.58,94642.24,Returned
LPAY00001692,LOAN000139,2025-07-06,3705.22,2759.78,123.02,396884.29,Late
LPAY00001693,LOAN000140,2024-09-06,4689.31,206.97,594.51,285989.21,Returned
LPAY00001694,LOAN000141,2024-05-25,4035.97,2092.42,677.77,156533.3,Late
LPAY00001695,LOAN000141,2025-09-11,4246.32,968.09,589.56,354456.56,Late
LPAY00001696,LOAN000141,2025-06-09,2868.16,1819.78,208.45,7229.12,Late
LPAY00001697,LOAN000142,2024-05-11,3664.81,2972.77,543.2,151619.82,Returned
LPAY00001698,LOAN000142,2025-09-06,397.99,3882.24,461.19,276314.31,Posted
LPAY00001699,LOAN000142,2025-06-01,2312.2,3406.43,264.47,49841.16,Returned
LPAY00001700,LOAN000142,2024-12-25,4272.19,1313.7,517.25,244620.99,Pending
LPAY00001701,LOAN000142,2025-04-12,4469.31,307.09,720.24,193548.06,Late
LPAY00001702,LOAN000142,2024-02-23,593.74,3823.52,127.77,373842.63,Late
LPAY00001703,LOAN000142,2024-09-23,4249.19,988.32,903.72,213222.41,Pending
LPAY00001704,LOAN000142,2025-08-03,2066.74,759.47,56.41,94618.83,Pending
LPAY00001705,LOAN000142,2023-12-28,1603.22,1990.76,68.47,265145.65,Late
LPAY00001706,LOAN000142,2025-07-25,3654.73,3932.42,973.78,79044.94,Returned
LPAY00001707,LOAN000142,2025-01-23,1703.28,631.26,603.4,254290.74,Pending
LPAY00001708,LOAN000142,2024-11-29,3108.81,717.72,29.95,147268.74,Returned
LPAY00001709,LOAN000142,2024-01-31,4339.95,184.7,557.99,232988.5,Pending
LPAY00001710,LOAN000143,2025-06-18,2136.39,3200.07,12.16,387442.87,Posted
LPAY00001711,LOAN000143,2024-07-03,2573.69,3025.93,630.29,27444.75,Returned
LPAY00001712,LOAN000143,2025-03-02,823.07,2445.64,781.54,161689.46,Pending
LPAY00001713,LOAN000143,2024-02-17,4579.1,2602.5,493.58,351348.71,Posted
LPAY00001714,LOAN000143,2023-12-13,913.0,800.04,827.98,274220.84,Posted
LPAY00001715,LOAN000143,2025-05-04,352.37,2866.33,604.59,271889.17,Late
LPAY00001716,LOAN000143,2024-10-07,1278.71,2719.41,985.17,117470.94,Posted
LPAY00001717,LOAN000143,2025-06-02,3661.86,1431.37,993.33,397335.61,Posted
LPAY00001718,LOAN000143,2025-02-07,371.01,1863.01,418.65,187231.43,Returned
LPAY00001719,LOAN000143,2024-05-14,4719.53,716.46,694.01,205603.78,Pending
LPAY00001720,LOAN000143,2025-03-17,747.16,1138.78,379.34,55876.18,Pending
LPAY00001721,LOAN000143,2025-04-27,3379.62,386.86,482.69,200244.65,Posted
LPAY00001722,LOAN000143,2024-10-22,970.69,491.54,281.52,64888.34,Returned
LPAY00001723,LOAN000143,2024-11-17,3292.06,1387.46,833.05,191623.14,Pending
LPAY00001724,LOAN000143,2025-09-15,3476.39,3534.39,414.57,346142.32,Posted
LPAY00001725,LOAN000143,2023-12-30,781.88,1171.02,91.6,10105.79,Posted
LPAY00001726,LOAN000143,2025-07-22,4276.01,3508.56,981.29,299292.12,Returned
LPAY00001727,LOAN000143,2025-02-07,1675.9,3802.45,194.39,10900.22,Late
LPAY00001728,LOAN000143,2025-09-19,3493.19,3157.22,261.02,50648.19,Posted
LPAY00001729,LOAN000143,2024-03-23,1605.58,1659.83,254.95,186426.44,Pending
LPAY00001730,LOAN000143,2025-04-14,3753.02,2690.52,611.97,207770.73,Pending
LPAY00001731,LOAN000143,2025-05-20,3163.55,719.57,738.17,98291.72,Returned
LPAY00001732,LOAN000144,2024-08-30,4213.72,2410.31,572.59,148877.92,Late
LPAY00001733,LOAN000144,2025-06-26,1834.98,3108.0,501.29,49585.65,Late
LPAY00001734,LOAN000144,2024-06-29,2714.29,410.46,165.5,149985.93,Late
LPAY00001735,LOAN000144,2025-07-09,1394.06,2326.09,257.21,1580.27,Returned
LPAY00001736,LOAN000144,2025-07-20,1099.95,3050.05,410.21,349880.53,Posted
LPAY00001737,LOAN000144,2025-01-11,3873.55,3029.03,78.09,281453.57,Pending
LPAY00001738,LOAN000144,2025-09-17,3336.84,1570.8,59.43,268515.31,Posted
LPAY00001739,LOAN000144,2024-09-14,3479.94,241.68,789.51,290475.11,Returned
LPAY00001740,LOAN000144,2024-07-29,1410.62,1702.69,707.4,188390.79,Posted
LPAY00001741,LOAN000144,2025-05-09,1492.48,3140.83,113.74,319783.69,Pending
LPAY00001742,LOAN000144,2023-12-12,4211.78,2198.01,372.77,177236.97,Posted
LPAY00001743,LOAN000144,2024-05-18,1773.95,1234.03,888.98,34267.7,Returned
LPAY00001744,LOAN000144,2025-08-06,1666.87,1669.3,526.45,276537.11,Late
LPAY00001745,LOAN000144,2025-03-27,847.67,2867.68,781.46,235308.83,Pending
LPAY00001746,LOAN000144,2025-08-06,4068.94,3762.86,109.68,368224.37,Returned
LPAY00001747,LOAN000145,2024-04-02,3121.03,2828.13,648.83,64647.24,Pending
LPAY00001748,LOAN000146,2025-05-07,354.92,641.39,165.9,325347.14,Pending
LPAY00001749,LOAN000146,2025-03-11,197.85,3232.47,353.85,29043.01,Pending
LPAY00001750,LOAN000146,2024-05-20,640.52,316.42,526.59,246188.5,Returned
LPAY00001751,LOAN000146,2025-03-24,3735.42,2792.7,190.94,315869.39,Posted
LPAY00001752,LOAN000146,2024-12-08,3334.1,1399.34,949.09,395229.29,Returned
LPAY00001753,LOAN000146,2024-07-25,4410.52,974.18,69.79,42155.86,Returned
LPAY00001754,LOAN000146,2024-04-20,2283.31,746.37,524.96,378094.92,Late
LPAY00001755,LOAN000146,2024-02-03,4338.84,1039.01,462.47,317381.02,Late
LPAY00001756,LOAN000146,2025-04-03,506.35,130.66,931.88,272957.44,Late
LPAY00001757,LOAN000147,2024-08-22,3532.06,1140.79,622.49,382015.04,Returned
LPAY00001758,LOAN000147,2023-11-30,2360.27,2754.93,817.71,190027.25,Posted
LPAY00001759,LOAN000147,2024-12-21,3606.65,2931.5,924.64,355903.93,Pending
LPAY00001760,LOAN000147,2024-01-16,3178.27,206.29,960.53,289185.22,Late
LPAY00001761,LOAN000147,2024-11-05,2430.54,3515.31,810.58,63508.97,Posted
LPAY00001762,LOAN000147,2024-12-30,3504.63,1689.3,553.37,210387.82,Posted
LPAY00001763,LOAN000147,2024-05-05,2923.66,1129.91,320.34,286111.93,Pending
LPAY00001764,LOAN000147,2024-05-15,963.57,454.24,474.25,165817.8,Posted
LPAY00001765,LOAN000147,2025-06-09,4386.01,2307.81,924.82,391965.74,Posted
LPAY00001766,LOAN000147,2025-09-13,1914.17,2545.04,967.41,43966.81,Returned
LPAY00001767,LOAN000147,2025-09-27,4044.16,813.77,391.85,72270.72,Returned
LPAY00001768,LOAN000147,2024-02-01,4037.35,3552.9,501.7,104149.86,Late
LPAY00001769,LOAN000147,2024-08-15,4663.05,3310.36,585.67,305523.1,Returned
LPAY00001770,LOAN000147,2024-07-30,1373.87,103.4,74.13,58911.87,Pending
LPAY00001771,LOAN000147,2024-11-23,752.12,2720.65,677.52,146440.83,Returned
LPAY00001772,LOAN000147,2024-12-12,4668.65,1660.65,667.95,49938.65,Pending
LPAY00001773,LOAN000147,2025-11-16,277.67,1463.0,841.36,274870.47,Late
LPAY00001774,LOAN000147,2025-03-19,338.33,2673.16,30.2,319484.01,Late
LPAY00001775,LOAN000147,2025-05-04,3173.04,2402.52,535.5,63989.3,Returned
LPAY00001776,LOAN000147,2025-11-14,2429.51,3620.91,609.94,86628.14,Late
LPAY00001777,LOAN000147,2024-02-28,3301.84,745.62,175.55,223867.78,Late
LPAY00001778,LOAN000148,2025-07-14,1309.84,644.07,593.8,39694.6,Returned
LPAY00001779,LOAN000148,2025-09-20,279.76,845.2,529.84,31191.93,Posted
LPAY00001780,LOAN000148,2024-05-14,2212.75,3249.08,811.61,217881.49,Late
LPAY00001781,LOAN000148,2025-03-02,1035.64,2528.42,941.87,200169.93,Posted
LPAY00001782,LOAN000148,2025-07-10,4189.44,1175.07,810.89,303407.19,Late
LPAY00001783,LOAN000148,2025-09-21,4356.26,2233.06,534.53,313445.57,Late
LPAY00001784,LOAN000148,2024-03-05,3703.17,3511.77,571.72,324631.97,Returned
LPAY00001785,LOAN000148,2025-04-13,736.15,2972.34,333.4,227227.61,Late
LPAY00001786,LOAN000148,2025-10-01,3115.4,3857.34,197.11,99314.83,Late
LPAY00001787,LOAN000148,2025-10-28,3407.75,3871.06,750.72,227043.68,Pending
LPAY00001788,LOAN000148,2024-05-06,3685.97,2198.85,250.63,79432.87,Returned
LPAY00001789,LOAN000148,2023-12-29,2654.13,857.7,661.72,131261.27,Posted
LPAY00001790,LOAN000148,2024-12-24,4179.99,2220.37,616.41,332672.92,Late
LPAY00001791,LOAN000148,2024-04-20,3764.31,317.88,954.59,214964.68,Late
LPAY00001792,LOAN000148,2024-03-04,1737.99,1432.47,416.43,110398.3,Late
LPAY00001793,LOAN000148,2025-07-10,4243.69,3520.42,467.98,21873.54,Returned
LPAY00001794,LOAN000148,2025-03-23,2018.25,1879.68,285.1,210053.3,Posted
LPAY00001795,LOAN000148,2025-01-27,4190.08,2145.21,629.88,387439.01,Posted
LPAY00001796,LOAN000149,2025-07-02,3140.62,3619.13,277.41,169378.6,Pending
LPAY00001797,LOAN000149,2024-02-12,3327.28,1979.97,606.4,353282.67,Posted
LPAY00001798,LOAN000149,2025-03-08,3921.01,3148.1,122.34,336182.19,Pending
LPAY00001799,LOAN000149,2024-08-16,2206.24,93.16,277.65,44278.19,Posted
LPAY00001800,LOAN000149,2024-07-07,3014.52,1898.38,788.06,182627.57,Returned
LPAY00001801,LOAN000149,2025-04-16,588.5,2041.48,734.37,195706.6,Posted
LPAY00001802,LOAN000149,2025-04-04,4761.25,706.21,866.72,362713.57,Late
LPAY00001803,LOAN000149,2024-07-14,2649.6,333.77,568.22,100434.52,Pending
LPAY00001804,LOAN000149,2025-07-09,463.23,920.76,700.62,203754.06,Posted
LPAY00001805,LOAN000149,2024-05-04,2083.61,3467.45,881.84,6785.4,Late
LPAY00001806,LOAN000149,2025-09-03,3486.08,2347.62,984.25,198874.1,Late
LPAY00001807,LOAN000149,2025-08-25,4627.67,2251.86,744.56,382320.71,Late
LPAY00001808,LOAN000149,2024-11-30,3519.01,874.1,396.09,386198.69,Posted
LPAY00001809,LOAN000149,2024-02-22,290.0,3761.47,207.64,349047.4,Posted
LPAY00001810,LOAN000149,2024-11-16,1187.78,2012.74,293.04,73895.39,Pending
LPAY00001811,LOAN000149,2025-10-12,3467.22,310.71,59.69,290337.81,Pending
LPAY00001812,LOAN000149,2025-02-20,1835.03,1462.77,870.2,236315.85,Posted
LPAY00001813,LOAN000149,2024-07-31,4824.51,715.55,460.18,120891.27,Late
LPAY00001814,LOAN000149,2025-03-13,3687.47,2478.64,140.51,291235.4,Posted
LPAY00001815,LOAN000149,2024-08-29,4368.85,3377.85,656.8,360521.77,Returned
LPAY00001816,LOAN000150,2025-01-03,1011.45,599.22,242.39,342307.1,Pending
LPAY00001817,LOAN000150,2025-07-04,4562.72,838.36,764.32,211673.33,Returned
LPAY00001818,LOAN000150,2025-08-01,4681.2,1897.87,386.51,26245.2,Pending
LPAY00001819,LOAN000150,2024-12-11,2675.08,3156.59,511.83,12640.03,Late
